PID,x0,xf,E0,Ef
730,-0.379583,-881866,100,99.9999
731,-0.379583,-881867,100,99.9999
732,-0.379583,-881867,100,99.9999
733,-0.379583,-881867,100,99.9999
734,-0.379583,-881868,100,99.9999
735,-0.379583,-881867,100,99.9999
736,-0.379583,-881868,100,99.9999
737,-0.379583,-881867,100,99.9999
738,-0.379583,-881868,100,99.9999
739,-0.379583,-881868,100,99.9999
740,-0.379583,-881868,100,99.9999
741,-0.379583,-881868,100,99.9999
742,-0.379583,-881867,100,99.9999
743,-0.379583,-881867,100,99.9999
744,-0.379583,-881867,100,99.9999
745,-0.379583,-881867,100,99.9999
746,-0.379583,-881866,100,99.9999
747,-0.379583,-881866,100,99.9999
748,-0.379583,-881867,100,99.9999
749,-0.379583,-881868,100,99.9999
750,-0.379583,-881867,100,99.9999
751,-0.379583,-881867,100,99.9999
752,-0.379583,-881867,100,99.9999
753,-0.379583,-881867,100,99.9999
754,-0.379583,-881867,100,99.9999
755,-0.379583,-881868,100,99.9999
756,-0.379583,-881868,100,99.9999
757,-0.379583,-881867,100,99.9999
758,-0.379583,-881868,100,99.9999
759,-0.379583,-881868,100,99.9999
760,-0.379583,-881868,100,99.9999
761,-0.379583,-881867,100,99.9999
762,-0.379583,-881867,100,99.9999
763,-0.379583,-881868,100,99.9999
764,-0.379583,-881868,100,99.9999
765,-0.379583,-881867,100,99.9999
766,-0.379583,-881867,100,99.9999
767,-0.379583,-881868,100,99.9999
768,-0.379583,-881866,100,99.9999
769,-0.379583,-881867,100,99.9999
770,-0.379583,-881868,100,99.9999
771,-0.379583,-881867,100,99.9999
772,-0.379583,-881867,100,99.9999
773,-0.379583,-881868,100,99.9999
774,-0.379583,-881867,100,99.9999
775,-0.379583,-881867,100,99.9999
776,-0.379583,-881866,100,99.9999
777,-0.379583,-881868,100,99.9999
778,-0.379583,-881869,100,99.9999
779,-0.379583,-881867,100,99.9999
780,-0.379583,-881868,100,99.9999
781,-0.379583,-881867,100,99.9999
782,-0.379583,-881868,100,99.9999
783,-0.379583,-881868,100,99.9999
784,-0.379583,-881867,100,99.9999
785,-0.379583,-881868,100,99.9999
786,-0.379583,-881867,100,99.9999
787,-0.379583,-881868,100,99.9999
788,-0.379583,-881868,100,99.9999
789,-0.379583,-881868,100,99.9999
790,-0.379583,-881868,100,99.9999
791,-0.379583,-881867,100,99.9999
792,-0.379583,-881867,100,99.9999
793,-0.379583,-881867,100,99.9999
794,-0.379583,-881868,100,99.9999
795,-0.379583,-881866,100,99.9999
796,-0.379583,-881868,100,99.9999
797,-0.379583,-881868,100,99.9999
798,-0.379583,-881866,100,99.9999
799,-0.379583,-881867,100,99.9999
800,-0.379583,-881868,100,99.9999
801,-0.379583,-881867,100,99.9999
802,-0.379583,-881867,100,99.9999
803,-0.379583,-881868,100,99.9999
804,-0.379583,-881867,100,99.9999
805,-0.379583,-881867,100,99.9999
806,-0.379583,-881867,100,99.9999
807,-0.379583,-881868,100,99.9999
808,-0.379583,-881868,100,99.9999
809,-0.379583,-881867,100,99.9999
810,-0.379583,-881868,100,99.9999
811,-0.379583,-881866,100,99.9999
812,-0.379583,-881867,100,99.9999
813,-0.379583,-881868,100,99.9999
814,-0.379583,-881866,100,99.9999
815,-0.379583,-881868,100,99.9999
816,-0.379583,-881867,100,99.9999
817,-0.379583,-881867,100,99.9999
818,-0.379583,-881868,100,99.9999
819,-0.379583,-881868,100,99.9999
820,-0.379583,-881866,100,99.9999
821,-0.379583,-881868,100,99.9999
822,-0.379583,-881867,100,99.9999
823,-0.379583,-881868,100,99.9999
824,-0.379583,-881867,100,99.9999
825,-0.379583,-881867,100,99.9999
826,-0.379583,-881868,100,99.9999
827,-0.379583,-881868,100,99.9999
828,-0.379583,-881868,100,99.9999
829,-0.379583,-881867,100,99.9999
830,-0.379583,-881866,100,99.9999
831,-0.379583,-881866,100,99.9999
832,-0.379583,-881866,100,99.9999
833,-0.379583,-881868,100,99.9999
834,-0.379583,-881867,100,99.9999
835,-0.379583,-881868,100,99.9999
836,-0.379583,-881869,100,99.9999
837,-0.379583,-881867,100,99.9999
838,-0.379583,-881867,100,99.9999
839,-0.379583,-881867,100,99.9999
840,-0.379583,-881868,100,99.9999
841,-0.379583,-881868,100,99.9999
842,-0.379583,-881867,100,99.9999
843,-0.379583,-881866,100,99.9999
844,-0.379583,-881866,100,99.9999
845,-0.379583,-881867,100,99.9999
846,-0.379583,-881868,100,99.9999
847,-0.379583,-881867,100,99.9999
848,-0.379583,-881866,100,99.9999
849,-0.379583,-881868,100,99.9999
850,-0.379583,-881868,100,99.9999
851,-0.379583,-881867,100,99.9999
852,-0.379583,-881867,100,99.9999
853,-0.379583,-881868,100,99.9999
854,-0.379583,-881868,100,99.9999
855,-0.379583,-881868,100,99.9999
856,-0.379583,-881868,100,99.9999
857,-0.379583,-881868,100,99.9999
858,-0.379583,-881867,100,99.9999
859,-0.379583,-881867,100,99.9999
860,-0.379583,-881867,100,99.9999
861,-0.379583,-881868,100,99.9999
862,-0.379583,-881867,100,99.9999
863,-0.379583,-881867,100,99.9999
864,-0.379583,-881868,100,99.9999
865,-0.379583,-881868,100,99.9999
866,-0.379583,-881867,100,99.9999
867,-0.379583,-881868,100,99.9999
868,-0.379583,-881867,100,99.9999
869,-0.379583,-881866,100,99.9999
870,-0.379583,-881868,100,99.9999
871,-0.379583,-881868,100,99.9999
872,-0.379583,-881868,100,99.9999
873,-0.379583,-881868,100,99.9999
874,-0.379583,-881867,100,99.9999
875,-0.379583,-881867,100,99.9999
876,-0.379583,-881867,100,99.9999
877,-0.379583,-881866,100,99.9999
878,-0.379583,-881868,100,99.9999
879,-0.379583,-881868,100,99.9999
880,-0.379583,-881868,100,99.9999
881,-0.379583,-881867,100,99.9999
882,-0.379583,-881868,100,99.9999
883,-0.379583,-881868,100,99.9999
884,-0.379583,-881867,100,99.9999
885,-0.379583,-881868,100,99.9999
886,-0.379583,-881867,100,99.9999
887,-0.379583,-881866,100,99.9999
888,-0.379583,-881868,100,99.9999
889,-0.379583,-881867,100,99.9999
890,-0.379583,-881867,100,99.9999
891,-0.379583,-881867,100,99.9999
892,-0.379583,-881867,100,99.9999
893,-0.379583,-881868,100,99.9999
894,-0.379583,-881866,100,99.9999
895,-0.379583,-881867,100,99.9999
896,-0.379583,-881867,100,99.9999
897,-0.379583,-881868,100,99.9999
898,-0.379583,-881868,100,99.9999
899,-0.379583,-881867,100,99.9999
900,-0.379583,-881866,100,99.9999
901,-0.379583,-881867,100,99.9999
902,-0.379583,-881868,100,99.9999
903,-0.379583,-881868,100,99.9999
904,-0.379583,-881866,100,99.9999
905,-0.379583,-881867,100,99.9999
906,-0.379583,-881867,100,99.9999
907,-0.379583,-881867,100,99.9999
908,-0.379583,-881867,100,99.9999
909,-0.379583,-881867,100,99.9999
910,-0.379583,-881867,100,99.9999
911,-0.379583,-881868,100,99.9999
912,-0.379583,-881866,100,99.9999
913,-0.379583,-881868,100,99.9999
914,-0.379583,-881868,100,99.9999
915,-0.379583,-881867,100,99.9999
916,-0.379583,-881867,100,99.9999
917,-0.379583,-881867,100,99.9999
918,-0.379583,-881867,100,99.9999
919,-0.379583,-881868,100,99.9999
920,-0.379583,-881868,100,99.9999
921,-0.379583,-881867,100,99.9999
922,-0.379583,-881867,100,99.9999
923,-0.379583,-881867,100,99.9999
924,-0.379583,-881866,100,99.9999
925,-0.379583,-881868,100,99.9999
926,-0.379583,-881867,100,99.9999
927,-0.379583,-881866,100,99.9999
928,-0.379583,-881868,100,99.9999
929,-0.379583,-881867,100,99.9999
930,-0.379583,-881867,100,99.9999
931,-0.379583,-881867,100,99.9999
932,-0.379583,-881867,100,99.9999
933,-0.379583,-881868,100,99.9999
934,-0.379583,-881867,100,99.9999
935,-0.379583,-881868,100,99.9999
936,-0.379583,-881867,100,99.9999
937,-0.379583,-881868,100,99.9999
938,-0.379583,-881866,100,99.9999
939,-0.379583,-881867,100,99.9999
940,-0.379583,-881868,100,99.9999
941,-0.379583,-881869,100,99.9999
942,-0.379583,-881868,100,99.9999
943,-0.379583,-881868,100,99.9999
944,-0.379583,-881868,100,99.9999
945,-0.379583,-881867,100,99.9999
946,-0.379583,-881866,100,99.9999
947,-0.379583,-881866,100,99.9999
948,-0.379583,-881868,100,99.9999
949,-0.379583,-881868,100,99.9999
950,-0.379583,-881868,100,99.9999
951,-0.379583,-881867,100,99.9999
952,-0.379583,-881867,100,99.9999
953,-0.379583,-881867,100,99.9999
954,-0.379583,-881868,100,99.9999
955,-0.379583,-881868,100,99.9999
956,-0.379583,-881867,100,99.9999
957,-0.379583,-881867,100,99.9999
958,-0.379583,-881867,100,99.9999
959,-0.379583,-881868,100,99.9999
960,-0.379583,-881867,100,99.9999
961,-0.379583,-881867,100,99.9999
962,-0.379583,-881867,100,99.9999
963,-0.379583,-881866,100,99.9999
964,-0.379583,-881867,100,99.9999
965,-0.379583,-881868,100,99.9999
966,-0.379583,-881867,100,99.9999
967,-0.379583,-881868,100,99.9999
968,-0.379583,-881867,100,99.9999
969,-0.379583,-881868,100,99.9999
970,-0.379583,-881867,100,99.9999
971,-0.379583,-881868,100,99.9999
972,-0.379583,-881867,100,99.9999
973,-0.379583,-881866,100,99.9999
974,-0.379583,-881867,100,99.9999
975,-0.379583,-881867,100,99.9999
976,-0.379583,-881866,100,99.9999
977,-0.379583,-881866,100,99.9999
978,-0.379583,-881867,100,99.9999
979,-0.379583,-881868,100,99.9999
980,-0.379583,-881867,100,99.9999
981,-0.379583,-881867,100,99.9999
982,-0.379583,-881867,100,99.9999
983,-0.379583,-881867,100,99.9999
984,-0.379583,-881868,100,99.9999
985,-0.379583,-881866,100,99.9999
986,-0.379583,-881867,100,99.9999
987,-0.379583,-881868,100,99.9999
988,-0.379583,-881868,100,99.9999
989,-0.379583,-881868,100,99.9999
990,-0.379583,-881867,100,99.9999
991,-0.379583,-881868,100,99.9999
992,-0.379583,-881867,100,99.9999
993,-0.379583,-881868,100,99.9999
994,-0.379583,-881867,100,99.9999
995,-0.379583,-881867,100,99.9999
996,-0.379583,-881867,100,99.9999
997,-0.379583,-881867,100,99.9999
998,-0.379583,-881868,100,99.9999
999,-0.379583,-881867,100,99.9999
