PID,x0,xf,E0,Ef
255,-0.379583,507865,100,100
256,-0.379583,507761,100,100
257,-0.379583,510268,100,100
258,-0.379583,508852,100,100
259,-0.379583,506752,100,100
260,-0.379583,505344,100,100
261,-0.379583,505510,100,100
262,-0.379583,505072,100,100
263,-0.379583,509963,100,100
264,-0.379583,508198,100,100
265,-0.379583,509798,100,100
266,-0.379583,506749,100,100
267,-0.379583,505979,100,100
268,-0.379583,506089,100,100
269,-0.379583,506348,100,100
270,-0.379583,505894,100,100
271,-0.379583,508291,100,100
272,-0.379583,509761,100,100
273,-0.379583,509655,100,100
274,-0.379583,505427,100,100
275,-0.379583,506665,100,100
276,-0.379583,509884,100,100
277,-0.379583,508676,100,100
278,-0.379583,506703,100,100
279,-0.379583,506378,100,100
280,-0.379583,507612,100,100
281,-0.379583,505998,100,100
282,-0.379583,506265,100,100
283,-0.379583,509344,100,100
284,-0.379583,507063,100,100
285,-0.379583,505944,100,100
286,-0.379583,506245,100,100
287,-0.379583,506275,100,100
288,-0.379583,508684,100,100
289,-0.379583,509787,100,100
290,-0.379583,506632,100,100
291,-0.379583,509163,100,100
292,-0.379583,509211,100,100
293,-0.379583,507874,100,100
294,-0.379583,505406,100,100
295,-0.379583,508153,100,100
296,-0.379583,508080,100,100
297,-0.379583,506352,100,100
298,-0.379583,508535,100,100
299,-0.379583,507260,100,100
