PID,weight,x,y,z,vx,vy,vz
9,1,1.52726e+11,4.45583e+11,4.38078e+11,2.65852e+07,-4.96894e+07,7.26768e+06
9,1,1.50446e+11,4.49577e+11,4.3859e+11,2.75165e+07,-4.91152e+07,9.29137e+06
9,1,1.47514e+11,4.492e+11,4.36966e+11,2.83844e+07,-4.84542e+07,1.1299e+07
9,1,1.52787e+11,4.44555e+11,4.39991e+11,2.91764e+07,-4.77136e+07,1.32849e+07
9,1,1.52548e+11,4.4825e+11,4.34629e+11,2.98922e+07,-4.68976e+07,1.52455e+07
9,1,1.54074e+11,4.45911e+11,4.42219e+11,3.05449e+07,-4.60052e+07,1.71787e+07
9,1,1.52717e+11,4.44758e+11,4.34723e+11,3.11555e+07,-4.50303e+07,1.90838e+07
9,1,1.55421e+11,4.47153e+11,4.35146e+11,3.17425e+07,-4.39661e+07,2.09598e+07
9,2,1.52701e+11,4.45523e+11,4.40541e+11,3.17425e+07,-4.39661e+07,2.09598e+07
9,1,1.56007e+11,4.41446e+11,4.40969e+11,3.23116e+07,-4.28092e+07,2.28049e+07
9,2,1.55244e+11,4.46608e+11,4.41185e+11,3.23116e+07,-4.28092e+07,2.28049e+07
9,1,1.53056e+11,4.45703e+11,4.41767e+11,3.2853e+07,-4.15632e+07,2.46156e+07
9,2,1.52121e+11,4.46625e+11,4.41886e+11,3.2853e+07,-4.15632e+07,2.46156e+07
9,1,1.55884e+11,4.46312e+11,4.4331e+11,3.33469e+07,-4.02379e+07,2.63874e+07
9,2,1.50581e+11,4.42772e+11,4.42357e+11,3.33469e+07,-4.02379e+07,2.63874e+07
9,1,1.53269e+11,4.43989e+11,4.38272e+11,3.3775e+07,-3.88448e+07,2.81158e+07
9,2,1.51243e+11,4.47226e+11,4.42981e+11,3.3775e+07,-3.88448e+07,2.81158e+07
9,1,1.57666e+11,4.41467e+11,4.36832e+11,3.41292e+07,-3.73924e+07,2.97964e+07
9,2,1.51021e+11,4.46355e+11,4.43826e+11,3.41292e+07,-3.73924e+07,2.97964e+07
9,1,1.54169e+11,4.4275e+11,4.44568e+11,3.44129e+07,-3.58845e+07,3.14246e+07
9,2,1.54862e+11,4.4027e+11,4.37912e+11,3.44129e+07,-3.58845e+07,3.14246e+07
9,1,1.57031e+11,4.41889e+11,4.3859e+11,3.4635e+07,-3.43219e+07,3.2996e+07
9,2,1.51033e+11,4.45516e+11,4.42849e+11,3.4635e+07,-3.43219e+07,3.2996e+07
9,1,1.51531e+11,4.4355e+11,4.38201e+11,3.48024e+07,-3.2707e+07,3.45058e+07
9,2,1.59717e+11,4.4068e+11,4.4497e+11,3.48024e+07,-3.2707e+07,3.45058e+07
9,1,1.5326e+11,4.39984e+11,4.41176e+11,3.49153e+07,-3.10462e+07,3.59497e+07
9,2,1.5248e+11,4.40763e+11,4.43384e+11,3.49153e+07,-3.10462e+07,3.59497e+07
9,1,1.56939e+11,4.37431e+11,4.41659e+11,3.49696e+07,-2.93487e+07,3.73248e+07
9,2,1.54723e+11,4.41082e+11,4.39234e+11,3.49696e+07,-2.93487e+07,3.73248e+07
9,1,1.54088e+11,4.37997e+11,4.39047e+11,3.49625e+07,-2.7622e+07,3.86299e+07
9,2,1.55143e+11,4.3947e+11,4.39736e+11,3.49625e+07,-2.7622e+07,3.86299e+07
9,1,1.5743e+11,4.44479e+11,4.40722e+11,3.48972e+07,-2.58674e+07,3.98656e+07
9,2,1.53311e+11,4.38383e+11,4.44539e+11,3.48972e+07,-2.58674e+07,3.98656e+07
9,1,1.56516e+11,4.3614e+11,4.41549e+11,3.47837e+07,-2.40792e+07,4.10327e+07
9,2,1.53956e+11,4.43999e+11,4.43153e+11,3.47837e+07,-2.40792e+07,4.10327e+07
9,1,1.55799e+11,4.36948e+11,4.43935e+11,3.46352e+07,-2.22487e+07,4.21304e+07
9,2,1.53728e+11,4.41516e+11,4.40013e+11,3.46352e+07,-2.22487e+07,4.21304e+07
9,1,1.61926e+11,4.43587e+11,4.42595e+11,3.44634e+07,-2.03705e+07,4.31552e+07
9,2,1.61725e+11,4.35844e+11,4.44432e+11,3.44634e+07,-2.03705e+07,4.31552e+07
9,1,1.5567e+11,4.39401e+11,4.46812e+11,3.42763e+07,-1.84482e+07,4.41008e+07
9,2,1.57552e+11,4.38754e+11,4.47068e+11,3.42763e+07,-1.84482e+07,4.41008e+07
9,1,1.60157e+11,4.40028e+11,4.42624e+11,3.4078e+07,-1.64947e+07,4.49597e+07
9,2,1.62462e+11,4.41732e+11,4.49081e+11,3.4078e+07,-1.64947e+07,4.49597e+07
9,1,1.57693e+11,4.4312e+11,4.41688e+11,3.38705e+07,-1.45276e+07,4.57261e+07
9,2,1.59712e+11,4.36077e+11,4.41792e+11,3.38705e+07,-1.45276e+07,4.57261e+07
9,1,1.62167e+11,4.39412e+11,4.45934e+11,3.36556e+07,-1.25607e+07,4.63984e+07
9,2,1.63151e+11,4.36509e+11,4.49464e+11,3.36556e+07,-1.25607e+07,4.63984e+07
9,1,1.63599e+11,4.41877e+11,4.46993e+11,3.3434e+07,-1.05956e+07,4.69797e+07
9,2,1.62604e+11,4.41285e+11,4.43965e+11,3.3434e+07,-1.05956e+07,4.69797e+07
9,1,1.61546e+11,4.42204e+11,4.51015e+11,3.32052e+07,-8.61895e+06,4.74764e+07
9,2,1.57546e+11,4.39634e+11,4.44533e+11,3.32052e+07,-8.61895e+06,4.74764e+07
9,1,1.58293e+11,4.41332e+11,4.47174e+11,3.2966e+07,-6.60716e+06,4.78938e+07
9,2,1.64048e+11,4.38954e+11,4.48543e+11,3.2966e+07,-6.60716e+06,4.78938e+07
9,1,1.56892e+11,4.3656e+11,4.48943e+11,3.2713e+07,-4.53848e+06,4.82331e+07
9,2,1.64669e+11,4.40705e+11,4.48318e+11,3.2713e+07,-4.53848e+06,4.82331e+07
9,1,1.58994e+11,4.39071e+11,4.4526e+11,3.24448e+07,-2.40633e+06,4.84891e+07
9,2,1.61059e+11,4.37579e+11,4.446e+11,3.24448e+07,-2.40633e+06,4.84891e+07
9,1,1.60506e+11,4.41261e+11,4.4705e+11,3.21655e+07,-227263,4.86529e+07
9,2,1.62293e+11,4.35532e+11,4.52087e+11,3.21655e+07,-227263,4.86529e+07
9,1,1.62916e+11,4.38052e+11,4.45711e+11,3.18848e+07,1.9623e+06,4.87169e+07
9,2,1.63582e+11,4.36393e+11,4.48755e+11,3.18848e+07,1.9623e+06,4.87169e+07
9,1,1.63914e+11,4.38909e+11,4.46339e+11,3.16141e+07,4.12109e+06,4.86795e+07
9,2,1.63976e+11,4.42975e+11,4.5216e+11,3.16141e+07,4.12109e+06,4.86795e+07
9,1,1.6571e+11,4.38041e+11,4.4766e+11,3.13579e+07,6.22283e+06,4.85466e+07
9,2,1.60635e+11,4.34893e+11,4.53883e+11,3.13579e+07,6.22283e+06,4.85466e+07
9,1,1.66693e+11,4.41753e+11,4.512e+11,3.1106e+07,8.26988e+06,4.83281e+07
9,2,1.61923e+11,4.36284e+11,4.48975e+11,3.1106e+07,8.26988e+06,4.83281e+07
9,1,1.6142e+11,4.38781e+11,4.55345e+11,3.0833e+07,1.02917e+07,4.80326e+07
9,2,1.60903e+11,4.41169e+11,4.51149e+11,3.0833e+07,1.02917e+07,4.80326e+07
9,1,1.59973e+11,4.42382e+11,4.54068e+11,3.05081e+07,1.23269e+07,4.76621e+07
9,2,1.64684e+11,4.38552e+11,4.52563e+11,3.05081e+07,1.23269e+07,4.76621e+07
9,1,1.66343e+11,4.39157e+11,4.5311e+11,3.01108e+07,1.4399e+07,4.72116e+07
9,1,1.68207e+11,4.41008e+11,4.52851e+11,2.96449e+07,1.64992e+07,4.66741e+07
9,1,1.68205e+11,4.39612e+11,4.5108e+11,2.91394e+07,1.8589e+07,4.60465e+07
9,1,1.68938e+11,4.4373e+11,4.57645e+11,2.86339e+07,2.06198e+07,4.5335e+07
9,1,1.66868e+11,4.44103e+11,4.5851e+11,2.81522e+07,2.25577e+07,4.45532e+07
9,1,1.66465e+11,4.42648e+11,4.53653e+11,2.7684e+07,2.43974e+07,4.37167e+07
9,1,1.62982e+11,4.39233e+11,4.57434e+11,2.71864e+07,2.6159e+07,4.28364e+07
9,1,1.67501e+11,4.43306e+11,4.51726e+11,2.66078e+07,2.78697e+07,4.19154e+07
9,1,1.69809e+11,4.40066e+11,4.52764e+11,2.59188e+07,2.95452e+07,4.09511e+07
9,1,1.62692e+11,4.41497e+11,4.57978e+11,2.51326e+07,3.11808e+07,3.9939e+07
9,1,1.65403e+11,4.37996e+11,4.58539e+11,2.43004e+07,3.27581e+07,3.88769e+07
9,1,1.68941e+11,4.44033e+11,4.57583e+11,2.34851e+07,3.42596e+07,3.77651e+07
9,1,1.71183e+11,4.46905e+11,4.57025e+11,2.27299e+07,3.56803e+07,3.66044e+07
9,1,1.70532e+11,4.42134e+11,4.55337e+11,2.20385e+07,3.7029e+07,3.53937e+07
9,1,1.71059e+11,4.45394e+11,4.56055e+11,2.13774e+07,3.83213e+07,3.41295e+07
9,1,1.69571e+11,4.43379e+11,4.56114e+11,2.06964e+07,3.95701e+07,3.28086e+07
9,1,1.69461e+11,4.41983e+11,4.57682e+11,1.99524e+07,4.07783e+07,3.14318e+07
9,1,1.68257e+11,4.43309e+11,4.62922e+11,1.91261e+07,4.19385e+07,3.00051e+07
9,1,1.71587e+11,4.45297e+11,4.59739e+11,1.82234e+07,4.30375e+07,2.85393e+07
9,1,1.66676e+11,4.46338e+11,4.58314e+11,1.72661e+07,4.40625e+07,2.70458e+07
9,1,1.69481e+11,4.47469e+11,4.56548e+11,1.62797e+07,4.50066e+07,2.5533e+07
9,1,1.66033e+11,4.49541e+11,4.63098e+11,1.52849e+07,4.58691e+07,2.40035e+07
9,1,1.66004e+11,4.43724e+11,4.59073e+11,1.4296e+07,4.66539e+07,2.2454e+07
9,1,1.65629e+11,4.43801e+11,4.62725e+11,1.33241e+07,4.73665e+07,2.08777e+07
9,1,1.67398e+11,4.49839e+11,4.58097e+11,1.23804e+07,4.80116e+07,1.92676e+07
9,1,1.71067e+11,4.48113e+11,4.58395e+11,1.1477e+07,4.85926e+07,1.76192e+07
9,1,1.69917e+11,4.51608e+11,4.61746e+11,1.0625e+07,4.91109e+07,1.59322e+07
9,1,1.72923e+11,4.47501e+11,4.59046e+11,9.82952e+06,4.95668e+07,1.42102e+07
9,1,1.66267e+11,4.50706e+11,4.63869e+11,9.08671e+06,4.99589e+07,1.24594e+07
9,1,1.7301e+11,4.5436e+11,4.58339e+11,8.38245e+06,5.02851e+07,1.06874e+07
9,1,1.71928e+11,4.54442e+11,4.65204e+11,7.69459e+06,5.05418e+07,8.90131e+06
9,1,1.74158e+11,4.5467e+11,4.60368e+11,6.99745e+06,5.07248e+07,7.10728e+06
9,1,1.71861e+11,4.48895e+11,4.6049e+11,6.26738e+06,5.08296e+07,5.30971e+06
9,1,1.6897e+11,4.49876e+11,4.59463e+11,5.48751e+06,5.08517e+07,3.51149e+06
9,1,1.66997e+11,4.50157e+11,4.58604e+11,4.6507e+06,5.07875e+07,1.71425e+06
9,1,1.73909e+11,4.50324e+11,4.66473e+11,3.76012e+06,5.06347e+07,-81260.9
9,1,1.6714e+11,4.50423e+11,4.59079e+11,2.82775e+06,5.03925e+07,-1.8747e+06
9,1,1.71179e+11,4.53289e+11,4.64968e+11,1.87155e+06,5.00618e+07,-3.66569e+06
9,1,1.67503e+11,4.52752e+11,4.63288e+11,912196,4.96456e+07,-5.45346e+06
9,1,1.73641e+11,4.52899e+11,4.63881e+11,-29552.4,4.91479e+07,-7.23657e+06
9,1,1.66389e+11,4.57433e+11,4.62634e+11,-934612,4.85742e+07,-9.01274e+06
9,1,1.69016e+11,4.5683e+11,4.59634e+11,-1.78633e+06,4.79309e+07,-1.07789e+07
9,1,1.74121e+11,4.55534e+11,4.58429e+11,-2.57078e+06,4.72252e+07,-1.25313e+07
9,1,1.67207e+11,4.54846e+11,4.58828e+11,-3.2772e+06,4.64643e+07,-1.42659e+07
9,1,1.70386e+11,4.6152e+11,4.64562e+11,-3.89885e+06,4.56553e+07,-1.59788e+07
9,1,1.73576e+11,4.58677e+11,4.65228e+11,-4.43431e+06,4.48035e+07,-1.76666e+07
9,1,1.73527e+11,4.62945e+11,4.60402e+11,-4.88855e+06,4.39113e+07,-1.93271e+07
9,1,1.67369e+11,4.577e+11,4.64349e+11,-5.27311e+06,4.29776e+07,-2.09585e+07
9,1,1.65813e+11,4.62575e+11,4.60173e+11,-5.60485e+06,4.19972e+07,-2.25605e+07
9,1,1.71193e+11,4.56611e+11,4.57975e+11,-5.90312e+06,4.09619e+07,-2.4133e+07
9,1,1.73373e+11,4.625e+11,4.63174e+11,-6.18609e+06,3.98625e+07,-2.5676e+07
9,1,1.65681e+11,4.63383e+11,4.58961e+11,-6.46711e+06,3.86904e+07,-2.71893e+07
9,1,1.70304e+11,4.6009e+11,4.59258e+11,-6.75227e+06,3.74398e+07,-2.86718e+07
9,1,1.67669e+11,4.59564e+11,4.62936e+11,-7.03983e+06,3.61091e+07,-3.01215e+07
9,1,1.72e+11,4.66258e+11,4.55516e+11,-7.3215e+06,3.47009e+07,-3.15352e+07
9,1,1.68097e+11,4.61542e+11,4.56523e+11,-7.58512e+06,3.3222e+07,-3.29093e+07
9,1,1.69872e+11,4.63049e+11,4.57005e+11,-7.81766e+06,3.16819e+07,-3.42392e+07
9,1,1.64863e+11,4.68044e+11,4.5488e+11,-7.28354e+06,1.45824e+07,-4.45307e+07
9,1,1.70291e+11,4.69031e+11,4.55252e+11,-6.94068e+06,1.27063e+07,-4.52607e+07
9,1,1.67794e+11,4.69832e+11,4.54252e+11,-6.54566e+06,1.07909e+07,-4.5933e+07
9,1,1.64478e+11,4.62488e+11,4.5188e+11,-6.10298e+06,8.84681e+06,-4.654e+07
9,1,1.69051e+11,4.63081e+11,4.49172e+11,-5.62209e+06,6.88986e+06,-4.7073e+07
9,1,1.70901e+11,4.63137e+11,4.51623e+11,-5.11636e+06,4.93613e+06,-4.75247e+07
9,1,1.64545e+11,4.67646e+11,4.49057e+11,-4.59959e+06,2.99621e+06,-4.7891e+07
9,1,1.68523e+11,4.6329e+11,4.48073e+11,-4.08136e+06,1.07058e+06,-4.81715e+07
9,1,1.67912e+11,4.68094e+11,4.48061e+11,-3.56316e+06,-851381,-4.83686e+07
9,1,1.66643e+11,4.62358e+11,4.47754e+11,-3.03745e+06,-2.78772e+06,-4.84853e+07
9,1,1.64971e+11,4.6775e+11,4.49969e+11,-2.49063e+06,-4.75631e+06,-4.85233e+07
9,1,1.65083e+11,4.65331e+11,4.52129e+11,-1.90918e+06,-6.76633e+06,-4.84812e+07
9,1,1.66143e+11,4.63894e+11,4.45251e+11,-1.28685e+06,-8.81258e+06,-4.83555e+07
9,1,1.67418e+11,4.67516e+11,4.50974e+11,-629677,-1.08757e+07,-4.81417e+07
9,1,1.7074e+11,4.62067e+11,4.44526e+11,44114.3,-1.29289e+07,-4.7837e+07
9,1,1.68209e+11,4.66101e+11,4.46505e+11,710176,-1.49472e+07,-4.74412e+07
9,1,1.71549e+11,4.63888e+11,4.42171e+11,1.348e+06,-1.69167e+07,-4.69561e+07
9,1,1.68919e+11,4.66176e+11,4.45361e+11,1.94993e+06,-1.88368e+07,-4.63846e+07
9,1,1.64495e+11,4.67953e+11,4.42362e+11,2.52455e+06,-2.0718e+07,-4.57285e+07
9,1,1.69606e+11,4.64168e+11,4.43071e+11,3.09244e+06,-2.2574e+07,-4.49883e+07
9,1,1.70021e+11,4.67448e+11,4.44517e+11,3.67633e+06,-2.4414e+07,-4.41634e+07
9,1,1.67109e+11,4.67759e+11,4.47595e+11,4.29029e+06,-2.62378e+07,-4.32538e+07
9,1,1.64421e+11,4.66864e+11,4.42041e+11,4.93286e+06,-2.80352e+07,-4.22612e+07
9,1,1.68324e+11,4.65447e+11,4.43108e+11,5.58662e+06,-2.97906e+07,-4.11893e+07
9,1,1.66407e+11,4.60462e+11,4.41529e+11,6.22353e+06,-3.14886e+07,-4.00434e+07
9,1,1.68793e+11,4.59115e+11,4.40837e+11,6.81297e+06,-3.31183e+07,-3.88287e+07
9,1,1.66828e+11,4.66253e+11,4.41329e+11,7.32884e+06,-3.46751e+07,-3.75491e+07
9,1,1.71846e+11,4.65677e+11,4.39335e+11,7.75363e+06,-3.61592e+07,-3.62069e+07
9,1,1.69565e+11,4.5966e+11,4.39989e+11,8.07936e+06,-3.75733e+07,-3.48032e+07
9,1,1.69126e+11,4.60315e+11,4.42174e+11,8.30682e+06,-3.89195e+07,-3.33397e+07
9,1,1.71627e+11,4.62304e+11,4.36647e+11,8.44441e+06,-4.01987e+07,-3.18194e+07
9,1,1.72973e+11,4.6051e+11,4.39101e+11,8.50739e+06,-4.141e+07,-3.02474e+07
9,1,1.6732e+11,4.59885e+11,4.41434e+11,8.51699e+06,-4.25521e+07,-2.86303e+07
9,1,1.65963e+11,4.63282e+11,4.35414e+11,8.49863e+06,-4.36246e+07,-2.69749e+07
9,1,1.69682e+11,4.57932e+11,4.38191e+11,8.47864e+06,-4.46286e+07,-2.52867e+07
9,1,1.70032e+11,4.60635e+11,4.411e+11,8.47985e+06,-4.55663e+07,-2.35683e+07
9,1,1.70293e+11,4.54949e+11,4.39715e+11,8.51733e+06,-4.64405e+07,-2.18193e+07
9,1,1.72821e+11,4.54881e+11,4.38029e+11,8.59576e+06,-4.7253e+07,-2.00367e+07
9,1,1.72098e+11,4.57148e+11,4.40534e+11,8.70983e+06,-4.80042e+07,-1.82162e+07
9,1,1.66873e+11,4.5792e+11,4.3457e+11,8.84767e+06,-4.86922e+07,-1.6354e+07
9,1,1.71885e+11,4.60104e+11,4.37195e+11,8.9966e+06,-4.93143e+07,-1.44478e+07
9,1,1.69015e+11,4.57698e+11,4.36667e+11,9.14912e+06,-4.98667e+07,-1.24983e+07
9,1,1.68035e+11,4.58838e+11,4.41038e+11,9.30707e+06,-5.03461e+07,-1.05089e+07
9,1,1.68938e+11,4.53613e+11,4.401e+11,9.48217e+06,-5.075e+07,-8.48568e+06
9,1,1.72634e+11,4.52672e+11,4.37017e+11,9.69247e+06,-5.10765e+07,-6.43622e+06
9,1,1.67971e+11,4.55444e+11,4.35352e+11,9.9558e+06,-5.13243e+07,-4.36872e+06
9,1,1.72399e+11,4.53876e+11,4.40392e+11,1.02821e+07,-5.14919e+07,-2.29117e+06
9,1,1.69065e+11,4.54535e+11,4.33512e+11,1.06677e+07,-5.15775e+07,-210742
9,1,1.74752e+11,4.49776e+11,4.36981e+11,1.10928e+07,-5.15786e+07,1.86646e+06
9,1,1.69827e+11,4.48874e+11,4.40823e+11,1.15245e+07,-5.14934e+07,3.93554e+06
9,1,1.72659e+11,4.49585e+11,4.33892e+11,1.19244e+07,-5.13211e+07,5.99278e+06
9,1,1.69556e+11,4.53516e+11,4.38793e+11,1.22577e+07,-5.1062e+07,8.03569e+06
9,1,1.71334e+11,4.51874e+11,4.34692e+11,1.25023e+07,-5.07173e+07,1.00629e+07
9,1,1.69936e+11,4.48238e+11,4.41862e+11,1.26528e+07,-5.02885e+07,1.20738e+07
9,1,1.75e+11,4.46575e+11,4.40192e+11,1.27194e+07,-4.97765e+07,1.40683e+07
9,1,1.74097e+11,4.45334e+11,4.39257e+11,1.27212e+07,-4.91818e+07,1.60462e+07
9,1,1.69805e+11,4.45868e+11,4.4087e+11,1.26787e+07,-4.85042e+07,1.80067e+07
9,1,1.72127e+11,4.45743e+11,4.42557e+11,1.2607e+07,-4.77435e+07,1.9948e+07
9,1,1.72641e+11,4.44742e+11,4.40042e+11,1.25143e+07,-4.68993e+07,2.18679e+07
9,1,1.75032e+11,4.44903e+11,4.3873e+11,1.24033e+07,-4.59707e+07,2.3764e+07
9,1,1.69744e+11,4.41978e+11,4.3914e+11,1.22755e+07,-4.49569e+07,2.56341e+07
9,1,1.71602e+11,4.44926e+11,4.36494e+11,1.21342e+07,-4.38565e+07,2.7476e+07
9,1,1.72305e+11,4.4705e+11,4.37082e+11,1.19851e+07,-4.26684e+07,2.92871e+07
9,1,1.71282e+11,4.45386e+11,4.39369e+11,1.18338e+07,-4.13924e+07,3.10634e+07
9,1,1.71533e+11,4.45142e+11,4.37299e+11,1.16826e+07,-4.00298e+07,3.27989e+07
9,1,1.74545e+11,4.39526e+11,4.40815e+11,1.15273e+07,-3.85844e+07,3.44846e+07
9,1,1.7585e+11,4.41827e+11,4.44451e+11,1.13582e+07,-3.70627e+07,3.61102e+07
9,1,1.69284e+11,4.42706e+11,4.38959e+11,1.11622e+07,-3.54738e+07,3.76643e+07
9,1,1.68991e+11,4.41552e+11,4.38014e+11,1.09286e+07,-3.38282e+07,3.91369e+07
9,1,1.76851e+11,4.39875e+11,4.42058e+11,1.06528e+07,-3.21369e+07,4.05201e+07
9,1,1.73599e+11,4.39255e+11,4.42371e+11,1.03393e+07,-3.041e+07,4.18095e+07
9,1,1.74222e+11,4.43101e+11,4.46199e+11,1.00009e+07,-2.86563e+07,4.30037e+07
9,1,1.70699e+11,4.38618e+11,4.39713e+11,9.65633e+06,-2.68834e+07,4.4104e+07
9,1,1.74905e+11,4.41985e+11,4.46021e+11,9.32526e+06,-2.50977e+07,4.51135e+07
9,1,1.75443e+11,4.44018e+11,4.47387e+11,9.02385e+06,-2.3304e+07,4.60364e+07
9,1,1.72536e+11,4.39589e+11,4.45951e+11,8.76144e+06,-2.15045e+07,4.68775e+07
9,1,1.77284e+11,4.4032e+11,4.44723e+11,8.53944e+06,-1.96985e+07,4.76416e+07
9,1,1.71317e+11,4.41437e+11,4.44334e+11,8.35254e+06,-1.78819e+07,4.83331e+07
9,1,1.76825e+11,4.40257e+11,4.50222e+11,8.19168e+06,-1.60488e+07,4.89551e+07
9,1,1.75774e+11,4.39583e+11,4.50282e+11,8.04739e+06,-1.41936e+07,4.95091e+07
9,1,1.7802e+11,4.36871e+11,4.45662e+11,7.91239e+06,-1.23127e+07,4.9995e+07
9,1,1.74056e+11,4.40499e+11,4.50149e+11,7.78249e+06,-1.04062e+07,5.04114e+07
9,1,1.72627e+11,4.39649e+11,4.45788e+11,7.65545e+06,-8.47694e+06,5.07565e+07
9,1,1.75443e+11,4.40124e+11,4.50242e+11,7.52824e+06,-6.52996e+06,5.1028e+07
9,1,1.7609e+11,4.37218e+11,4.47636e+11,7.39385e+06,-4.57182e+06,5.12236e+07
9,1,1.73101e+11,4.40068e+11,4.54558e+11,7.23924e+06,-2.61093e+06,5.13406e+07
9,1,1.73003e+11,4.43063e+11,4.47653e+11,7.04617e+06,-658388,5.13763e+07
9,1,1.77065e+11,4.38383e+11,4.51832e+11,6.79563e+06,1.27191e+06,5.13292e+07
9,1,1.75288e+11,4.41143e+11,4.50881e+11,6.47508e+06,3.1649e+06,5.11995e+07
9,1,1.73918e+11,4.40257e+11,4.5016e+11,6.08553e+06,5.00806e+06,5.0991e+07
9,1,1.77663e+11,4.38989e+11,4.49331e+11,5.64467e+06,6.79586e+06,5.07103e+07
9,1,1.7504e+11,4.4305e+11,4.50447e+11,5.18321e+06,8.53244e+06,5.03656e+07
9,1,1.73204e+11,4.41417e+11,4.54879e+11,4.7353e+06,1.02305e+07,4.99641e+07
9,1,1.75759e+11,4.37099e+11,4.52735e+11,4.32689e+06,1.19062e+07,4.95103e+07
9,1,1.73957e+11,4.36187e+11,4.56403e+11,3.96747e+06,1.35726e+07,4.90041e+07
9,1,1.77049e+11,4.44008e+11,4.52371e+11,3.64884e+06,1.52349e+07,4.84428e+07
9,1,1.73674e+11,4.40913e+11,4.57929e+11,3.35131e+06,1.6889e+07,4.78224e+07
9,1,1.77956e+11,4.39101e+11,4.5654e+11,3.05403e+06,1.85246e+07,4.7141e+07
9,1,1.76389e+11,4.41623e+11,4.6084e+11,2.74428e+06,2.01293e+07,4.64003e+07
9,1,1.74178e+11,4.392e+11,4.56748e+11,2.42088e+06,2.16934e+07,4.56046e+07
9,1,1.72293e+11,4.39124e+11,4.61348e+11,2.09033e+06,2.32124e+07,4.47591e+07
9,1,1.71535e+11,4.39079e+11,4.58303e+11,1.75813e+06,2.46869e+07,4.38666e+07
9,1,1.75164e+11,4.45557e+11,4.61004e+11,1.42046e+06,2.61204e+07,4.29255e+07
9,1,1.76759e+11,4.39293e+11,4.57113e+11,1.06105e+06,2.75156e+07,4.19297e+07
9,1,1.75846e+11,4.42533e+11,4.60157e+11,655240,2.88723e+07,4.08705e+07
9,1,1.76971e+11,4.40283e+11,4.56996e+11,179249,3.01855e+07,3.97407e+07
9,1,1.77255e+11,4.40592e+11,4.6164e+11,-379722,3.14465e+07,3.85383e+07
9,1,1.78177e+11,4.44494e+11,4.64215e+11,-1.01764e+06,3.26447e+07,3.72686e+07
9,1,1.74427e+11,4.41733e+11,4.59407e+11,-1.71466e+06,3.37706e+07,3.59445e+07
9,1,1.78487e+11,4.45618e+11,4.61309e+11,-2.44222e+06,3.48179e+07,3.45834e+07
9,1,1.7566e+11,4.48065e+11,4.65296e+11,-3.17269e+06,3.57845e+07,3.3203e+07
9,1,1.76534e+11,4.47453e+11,4.58661e+11,-3.88717e+06,3.66715e+07,3.18174e+07
9,1,1.73639e+11,4.41694e+11,4.59281e+11,-4.57898e+06,3.74818e+07,3.04347e+07
9,1,1.75303e+11,4.47405e+11,4.61211e+11,-5.25224e+06,3.82189e+07,2.90561e+07
9,1,1.73764e+11,4.50104e+11,4.65706e+11,-5.91701e+06,3.88857e+07,2.76775e+07
9,1,1.72425e+11,4.44796e+11,4.62879e+11,-6.58342e+06,3.94857e+07,2.62923e+07
9,1,1.73881e+11,4.45207e+11,4.60436e+11,-7.25661e+06,4.00226e+07,2.48931e+07
9,1,1.74135e+11,4.45729e+11,4.62828e+11,-7.93409e+06,4.05017e+07,2.34747e+07
9,1,1.72048e+11,4.4502e+11,4.61473e+11,-8.60586e+06,4.09298e+07,2.20342e+07
9,1,1.65641e+11,4.64019e+11,4.50825e+11,-6.6351e+06,-2.95803e+07,-3.67537e+07
9,1,1.62403e+11,4.64469e+11,4.45775e+11,-5.62807e+06,-3.13514e+07,-3.58356e+07
9,1,1.66502e+11,4.63296e+11,4.45605e+11,-4.57037e+06,-3.30979e+07,-3.48253e+07
9,1,1.59871e+11,4.59698e+11,4.49102e+11,-3.49699e+06,-3.47954e+07,-3.37206e+07
9,1,1.62084e+11,4.6005e+11,4.45209e+11,-2.44892e+06,-3.64196e+07,-3.25242e+07
9,1,1.66657e+11,4.57567e+11,4.50625e+11,-1.45881e+06,-3.79539e+07,-3.12433e+07
9,1,1.60835e+11,4.60932e+11,4.49649e+11,-538907,-3.93928e+07,-2.98878e+07
9,1,1.61697e+11,4.59627e+11,4.48876e+11,323635,-4.07413e+07,-2.84676e+07
9,1,1.64303e+11,4.5967e+11,4.45126e+11,1.16201e+06,-4.20102e+07,-2.69904e+07
9,1,1.59997e+11,4.57938e+11,4.473e+11,2.01763e+06,-4.32115e+07,-2.54601e+07
9,1,1.6077e+11,4.57565e+11,4.46451e+11,2.92544e+06,-4.43529e+07,-2.38772e+07
9,1,1.63767e+11,4.5666e+11,4.42412e+11,3.90176e+06,-4.5435e+07,-2.22395e+07
9,1,1.6497e+11,4.59639e+11,4.45116e+11,4.93867e+06,-4.64519e+07,-2.05434e+07
9,1,1.6113e+11,4.52447e+11,4.41779e+11,6.00629e+06,-4.73933e+07,-1.87865e+07
9,1,1.64318e+11,4.58324e+11,4.49152e+11,7.06204e+06,-4.8249e+07,-1.69681e+07
9,1,1.62691e+11,4.53395e+11,4.41812e+11,8.06338e+06,-4.90112e+07,-1.50908e+07
9,1,1.67973e+11,4.51991e+11,4.48763e+11,8.98005e+06,-4.96763e+07,-1.31601e+07
